CustomerID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMCell,RFMScore,Segment
15252,37,2,740.7800000000001,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
15253,17,5,918.2,4,4,3,"4,4,3",3.6666666666666665,Need Attention
15254,128,1,300.36000000000007,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15255,67,1,890.85,3,1,3,"3,1,3",2.333333333333333,Promising
15256,149,1,98.45,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15257,284,1,317.15,1,1,2,"1,1,2",1.3333333333333333,Lost
15258,169,2,623.1600000000001,2,2,3,"2,2,3",2.333333333333333,Hibernating
15260,101,7,1810.77,2,5,4,"2,5,4",3.6666666666666665,At Risk
15261,136,1,254.82,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15262,324,1,178.95000000000002,1,1,1,"1,1,1",1.0,Lost
15263,107,1,156.50999999999996,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15264,65,1,393.7400000000001,3,1,2,"3,1,2",2.0,About to Sleep
15265,152,2,1506.12,2,2,4,"2,2,4",2.6666666666666665,At Risk
15266,339,1,119.3,1,1,1,"1,1,1",1.0,Lost
15267,23,5,1717.36,4,4,4,"4,4,4",4.0,Loyal
15269,24,1,408.8,4,1,2,"4,1,2",2.333333333333333,New Customers
15270,16,7,2379.49,4,5,5,"4,5,5",4.666666666666667,Champions
15271,8,15,2507.07,5,5,5,"5,5,5",5.0,Champions
15272,58,2,721.94,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
15274,5,2,716.5699999999999,5,2,3,"5,2,3",3.333333333333333,Promising
15275,38,1,615.14,3,1,3,"3,1,3",2.333333333333333,Promising
15276,67,1,135.31,3,1,1,"3,1,1",1.6666666666666667,New Customers
15277,47,1,255.9,3,1,2,"3,1,2",2.0,About to Sleep
15279,355,1,290.51,1,1,2,"1,1,2",1.3333333333333333,Lost
15280,173,1,113.12,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15281,59,9,2332.15,3,5,5,"3,5,5",4.333333333333333,Loyal
15286,50,1,240.55,3,1,1,"3,1,1",1.6666666666666667,New Customers
15287,23,2,486.69000000000005,4,2,2,"4,2,2",2.6666666666666665,New Customers
15288,44,5,2306.52,3,4,5,"3,4,5",4.0,Loyal
15289,30,3,939.7800000000002,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
15290,5,18,7943.22,5,5,5,"5,5,5",5.0,Champions
15291,26,15,4668.3,4,5,5,"4,5,5",4.666666666666667,Champions
15292,202,1,180.94,1,1,1,"1,1,1",1.0,Lost
15296,51,6,3672.86,3,4,5,"3,4,5",4.0,Loyal
15297,11,3,641.94,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15298,3,12,4799.900000000001,5,5,5,"5,5,5",5.0,Champions
15299,68,7,4507.01,3,5,5,"3,5,5",4.333333333333333,Loyal
15300,65,1,496.44,3,1,3,"3,1,3",2.333333333333333,Promising
15301,51,12,5070.35,3,5,5,"3,5,5",4.333333333333333,Loyal
15303,291,1,574.02,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
15304,61,8,694.4,3,5,3,"3,5,3",3.6666666666666665,Potential Loyalists
15306,65,3,1174.35,3,3,4,"3,3,4",3.333333333333333,Need Attention
15307,96,1,205.3,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15308,275,1,310.47,1,1,2,"1,1,2",1.3333333333333333,Lost
15311,1,91,60767.9,5,5,5,"5,5,5",5.0,Champions
15312,76,4,924.85,2,4,3,"2,4,3",3.0,At Risk
15313,111,1,52.0,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15314,200,1,327.97,1,1,2,"1,1,2",1.3333333333333333,Lost
15315,65,2,570.4999999999999,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
15316,327,1,165.0,1,1,1,"1,1,1",1.0,Lost
15318,4,1,312.62,5,1,2,"5,1,2",2.6666666666666665,New Customers
15319,284,1,204.5,1,1,1,"1,1,1",1.0,Lost
15320,45,1,267.13000000000005,3,1,2,"3,1,2",2.0,About to Sleep
15321,71,3,2748.31,3,3,5,"3,3,5",3.6666666666666665,Loyal
15322,86,1,679.68,2,1,3,"2,1,3",2.0,About to Sleep
15325,104,1,162.29000000000002,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15326,334,1,311.7099999999999,1,1,2,"1,1,2",1.3333333333333333,Lost
15327,53,1,208.75,3,1,1,"3,1,1",1.6666666666666667,New Customers
15329,40,3,1049.7,3,3,4,"3,3,4",3.333333333333333,Need Attention
15330,33,2,714.96,4,2,3,"4,2,3",3.0,Potential Loyalists
15332,367,4,1661.06,1,4,4,"1,4,4",3.0,Cannot Lose Them
15333,209,1,1028.56,1,1,4,"1,1,4",2.0,Cannot Lose Them
15334,157,3,351.67,2,3,2,"2,3,2",2.333333333333333,Hibernating
15335,54,1,173.97,3,1,1,"3,1,1",1.6666666666666667,New Customers
15339,67,2,574.07,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
15341,81,1,2020.52,2,1,4,"2,1,4",2.333333333333333,Cannot Lose Them
15342,130,1,406.09,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15343,88,1,364.5,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15344,1,3,563.9399999999999,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15345,46,1,393.54,3,1,2,"3,1,2",2.0,About to Sleep
15346,333,1,252.42,1,1,2,"1,1,2",1.3333333333333333,Lost
15347,367,1,201.6,1,1,1,"1,1,1",1.0,Lost
15348,73,1,158.04,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15349,159,2,473.81,2,2,2,"2,2,2",2.0,Hibernating
15350,374,1,115.65,1,1,1,"1,1,1",1.0,Lost
15351,13,7,1960.11,5,5,4,"5,5,4",4.666666666666667,Champions
15353,255,2,777.0200000000001,1,2,3,"1,2,3",2.0,Hibernating
15355,30,2,277.05,4,2,2,"4,2,2",2.6666666666666665,New Customers
15356,32,10,2766.5,4,5,5,"4,5,5",4.666666666666667,Champions
15358,5,22,8347.2,5,5,5,"5,5,5",5.0,Champions
15360,40,1,427.93,3,1,2,"3,1,2",2.0,About to Sleep
15361,362,1,418.9200000000001,1,1,2,"1,1,2",1.3333333333333333,Lost
15363,373,1,326.0,1,1,2,"1,1,2",1.3333333333333333,Lost
15364,96,2,913.1900000000002,2,2,3,"2,2,3",2.333333333333333,Hibernating
15365,26,7,2314.32,4,5,5,"4,5,5",4.666666666666667,Champions
15366,76,2,602.51,2,2,3,"2,2,3",2.333333333333333,Hibernating
15367,58,4,1877.59,3,4,4,"3,4,4",3.6666666666666665,Loyal
15368,22,1,446.94000000000005,4,1,2,"4,1,2",2.333333333333333,New Customers
15370,41,7,2386.05,3,5,5,"3,5,5",4.333333333333333,Loyal
15372,138,1,2007.4,2,1,4,"2,1,4",2.333333333333333,Cannot Lose Them
15373,9,12,2415.9100000000003,5,5,5,"5,5,5",5.0,Champions
15374,129,1,168.0,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15376,41,3,1233.36,3,3,4,"3,3,4",3.333333333333333,Need Attention
15379,170,7,3703.29,2,5,5,"2,5,5",4.0,At Risk
15380,9,5,1690.2600000000002,5,4,4,"5,4,4",4.333333333333333,Champions
15381,214,2,596.85,1,2,3,"1,2,3",2.0,Hibernating
15382,15,6,5955.71,4,4,5,"4,4,5",4.333333333333333,Champions
15384,170,2,642.4099999999999,2,2,3,"2,2,3",2.333333333333333,Hibernating
15385,41,1,316.88,3,1,2,"3,1,2",2.0,About to Sleep
15386,187,1,394.14,1,1,2,"1,1,2",1.3333333333333333,Lost
15388,271,1,140.54,1,1,1,"1,1,1",1.0,Lost
15389,173,1,500.0,2,1,3,"2,1,3",2.0,About to Sleep
15392,5,4,1535.5300000000002,5,4,4,"5,4,4",4.333333333333333,Champions
15393,17,2,231.86,4,2,1,"4,2,1",2.333333333333333,New Customers
15394,10,4,2183.54,5,4,5,"5,4,5",4.666666666666667,Champions
15395,326,1,107.45000000000002,1,1,1,"1,1,1",1.0,Lost
15396,113,1,288.17999999999995,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15397,290,1,94.0,1,1,1,"1,1,1",1.0,Lost
15398,17,2,1345.5299999999995,4,2,4,"4,2,4",3.333333333333333,Promising
15399,2,3,815.77,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15400,93,5,716.2,2,4,3,"2,4,3",3.0,At Risk
15402,149,2,626.77,2,2,3,"2,2,3",2.333333333333333,Hibernating
15405,190,1,349.1,1,1,2,"1,1,2",1.3333333333333333,Lost
15406,32,2,510.71,4,2,3,"4,2,3",3.0,Potential Loyalists
15407,34,4,1056.44,3,4,4,"3,4,4",3.6666666666666665,Loyal
15408,265,1,267.18,1,1,2,"1,1,2",1.3333333333333333,Lost
15410,85,8,3450.84,2,5,5,"2,5,5",4.0,At Risk
15411,27,4,1358.88,4,4,4,"4,4,4",4.0,Loyal
15412,172,1,190.53,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15414,10,3,774.9000000000001,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15415,314,1,572.81,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
15416,65,4,3984.32,3,4,5,"3,4,5",4.0,Loyal
15417,86,1,508.80000000000007,2,1,3,"2,1,3",2.0,About to Sleep
15419,25,1,135.86,4,1,1,"4,1,1",2.0,New Customers
15421,59,4,950.36,3,4,4,"3,4,4",3.6666666666666665,Loyal
15422,324,2,97.7,1,2,1,"1,2,1",1.3333333333333333,Lost
15423,39,1,43.5,3,1,1,"3,1,1",1.6666666666666667,New Customers
15424,255,2,383.34,1,2,2,"1,2,2",1.6666666666666667,Hibernating
15426,20,5,1447.39,4,4,4,"4,4,4",4.0,Loyal
15427,34,3,1483.14,3,3,4,"3,3,4",3.333333333333333,Need Attention
15428,16,1,93.78,4,1,1,"4,1,1",2.0,New Customers
15429,27,2,397.35,4,2,2,"4,2,2",2.6666666666666665,New Customers
15432,24,1,171.19,4,1,1,"4,1,1",2.0,New Customers
15433,214,2,533.2999999999998,1,2,3,"1,2,3",2.0,Hibernating
15434,9,5,1041.48,5,4,4,"5,4,4",4.333333333333333,Champions
15435,23,1,149.29000000000002,4,1,1,"4,1,1",2.0,New Customers
15436,13,3,1122.53,5,3,4,"5,3,4",4.0,Need Attention
15437,263,1,200.16,1,1,1,"1,1,1",1.0,Lost
15438,132,1,156.57999999999998,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15440,55,3,383.68,3,3,2,"3,3,2",2.6666666666666665,Hibernating
15442,249,1,594.0,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
15443,2,7,3236.91,5,5,5,"5,5,5",5.0,Champions
15444,10,2,1418.2599999999998,5,2,4,"5,2,4",3.6666666666666665,Promising
15445,265,1,113.5,1,1,1,"1,1,1",1.0,Lost
15447,331,1,155.17,1,1,1,"1,1,1",1.0,Lost
15448,313,1,494.64,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
15449,27,3,974.52,4,3,4,"4,3,4",3.6666666666666665,Need Attention
15450,31,1,429.84,4,1,2,"4,1,2",2.333333333333333,New Customers
15452,30,3,538.73,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
15453,2,7,1388.37,5,5,4,"5,5,4",4.666666666666667,Champions
15454,363,1,179.10000000000002,1,1,1,"1,1,1",1.0,Lost
15456,284,3,447.22,1,3,2,"1,3,2",2.0,Hibernating
15457,263,1,237.07,1,1,1,"1,1,1",1.0,Lost
15458,26,1,161.64,4,1,1,"4,1,1",2.0,New Customers
15460,355,1,216.76,1,1,1,"1,1,1",1.0,Lost
15462,95,3,234.6,2,3,1,"2,3,1",2.0,Hibernating
15463,30,1,126.14,4,1,1,"4,1,1",2.0,New Customers
15464,339,1,1048.85,1,1,4,"1,1,4",2.0,Cannot Lose Them
15465,20,18,7354.62,4,5,5,"4,5,5",4.666666666666667,Champions
15466,86,1,334.53000000000003,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15467,10,3,524.88,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15468,52,2,467.51,3,2,2,"3,2,2",2.333333333333333,Hibernating
15469,51,2,538.55,3,2,3,"3,2,3",2.6666666666666665,Potential Loyalists
15471,3,1,469.4799999999999,5,1,2,"5,1,2",2.6666666666666665,New Customers
15472,114,1,371.5600000000001,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15473,15,7,1771.2,4,5,4,"4,5,4",4.333333333333333,Champions
15475,78,1,454.11,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15478,41,2,1441.42,3,2,4,"3,2,4",3.0,Need Attention
15480,117,1,905.5,2,1,3,"2,1,3",2.0,About to Sleep
15482,16,12,11054.96,4,5,5,"4,5,5",4.666666666666667,Champions
15483,162,4,233.81,2,4,1,"2,4,1",2.333333333333333,Hibernating
15484,2,4,3594.31,5,4,5,"5,4,5",4.666666666666667,Champions
15485,31,3,2575.0,4,3,5,"4,3,5",4.0,Loyal
15488,93,1,91.32,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15489,23,3,1134.28,4,3,4,"4,3,4",3.6666666666666665,Need Attention
15491,96,6,3100.09,2,4,5,"2,4,5",3.6666666666666665,At Risk
15492,29,2,659.4599999999998,4,2,3,"4,2,3",3.0,Potential Loyalists
15493,33,5,2001.8,4,4,4,"4,4,4",4.0,Loyal
15494,22,2,1299.23,4,2,4,"4,2,4",3.333333333333333,Promising
15497,18,2,1262.2,4,2,4,"4,2,4",3.333333333333333,Promising
15498,3,27,13316.4,5,5,5,"5,5,5",5.0,Champions
15500,9,4,1131.56,5,4,4,"5,4,4",4.333333333333333,Champions
15502,16,12,10384.93,4,5,5,"4,5,5",4.666666666666667,Champions
15503,363,1,147.09,1,1,1,"1,1,1",1.0,Lost
15504,82,1,52.83,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15505,53,5,3610.96,3,4,5,"3,4,5",4.0,Loyal
15506,23,3,979.26,4,3,4,"4,3,4",3.6666666666666665,Need Attention
15507,172,1,492.36000000000007,2,1,3,"2,1,3",2.0,About to Sleep
15508,190,6,1000.27,1,4,4,"1,4,4",3.0,Cannot Lose Them
15510,331,1,250.0,1,1,1,"1,1,1",1.0,Lost
15511,12,5,909.23,5,4,3,"5,4,3",4.0,Loyal
15512,156,2,121.0,2,2,1,"2,2,1",1.6666666666666667,About to Sleep
15513,34,19,14758.22,3,5,5,"3,5,5",4.333333333333333,Loyal
15514,13,11,4139.46,5,5,5,"5,5,5",5.0,Champions
15516,45,3,62.43,3,3,1,"3,3,1",2.333333333333333,About to Sleep
15517,234,1,267.03000000000003,1,1,2,"1,1,2",1.3333333333333333,Lost
15518,65,8,1942.45,3,5,4,"3,5,4",4.0,Loyal
15520,2,1,343.5,5,1,2,"5,1,2",2.6666666666666665,New Customers
15521,41,8,3000.2,3,5,5,"3,5,5",4.333333333333333,Loyal
15522,33,2,398.84,4,2,2,"4,2,2",2.6666666666666665,New Customers
15523,85,1,412.01,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15524,25,1,440.0,4,1,2,"4,1,2",2.333333333333333,New Customers
15525,3,3,825.92,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15526,34,2,148.44,3,2,1,"3,2,1",2.0,About to Sleep
15527,19,8,2429.78,4,5,5,"4,5,5",4.666666666666667,Champions
15528,255,1,229.33,1,1,1,"1,1,1",1.0,Lost
15529,23,11,3995.23,4,5,5,"4,5,5",4.666666666666667,Champions
15530,22,4,1502.35,4,4,4,"4,4,4",4.0,Loyal
15531,9,2,2007.44,5,2,4,"5,2,4",3.6666666666666665,Promising
15532,26,4,1580.93,4,4,4,"4,4,4",4.0,Loyal
15533,20,3,807.57,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
15535,174,4,536.4,2,4,3,"2,4,3",3.0,At Risk
15537,164,1,110.92000000000002,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15539,8,1,538.46,5,1,3,"5,1,3",3.0,Promising
15540,12,1,213.30000000000004,5,1,1,"5,1,1",2.333333333333333,New Customers
15541,115,1,85.13,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15543,289,1,127.86,1,1,1,"1,1,1",1.0,Lost
15544,10,9,3546.71,5,5,5,"5,5,5",5.0,Champions
15545,55,2,292.72,3,2,2,"3,2,2",2.333333333333333,Hibernating
15547,8,14,4954.84,5,5,5,"5,5,5",5.0,Champions
15549,78,3,1693.2600000000002,2,3,4,"2,3,4",3.0,At Risk
15550,5,4,575.63,5,4,3,"5,4,3",4.0,Loyal
15551,37,1,436.06,3,1,2,"3,1,2",2.0,About to Sleep
15552,218,1,90.12,1,1,1,"1,1,1",1.0,Lost
15553,61,1,437.23,3,1,2,"3,1,2",2.0,About to Sleep
15554,278,1,217.2,1,1,1,"1,1,1",1.0,Lost
15555,13,16,4805.17,5,5,5,"5,5,5",5.0,Champions
15556,25,1,279.77,4,1,2,"4,1,2",2.333333333333333,New Customers
15557,29,1,473.65,4,1,2,"4,1,2",2.333333333333333,New Customers
15561,12,4,800.59,5,4,3,"5,4,3",4.0,Loyal
15562,352,1,134.55,1,1,1,"1,1,1",1.0,Lost
15563,23,4,1400.44,4,4,4,"4,4,4",4.0,Loyal
15565,51,2,173.16000000000005,3,2,1,"3,2,1",2.0,About to Sleep
15567,19,1,186.01,4,1,1,"4,1,1",2.0,New Customers
15568,3,3,758.2900000000001,5,3,3,"5,3,3",3.6666666666666665,Potential Loyalists
15569,104,5,1375.71,2,4,4,"2,4,4",3.333333333333333,At Risk
15570,8,12,4165.52,5,5,5,"5,5,5",5.0,Champions
15571,12,4,650.4300000000001,5,4,3,"5,4,3",4.0,Loyal
15572,5,7,2552.86,5,5,5,"5,5,5",5.0,Champions
15573,32,2,607.45,4,2,3,"4,2,3",3.0,Potential Loyalists
15574,178,4,702.25,1,4,3,"1,4,3",2.6666666666666665,At Risk
15576,38,1,940.67,3,1,3,"3,1,3",2.333333333333333,Promising
15577,152,3,258.88,2,3,2,"2,3,2",2.333333333333333,Hibernating
15578,163,1,127.1,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15579,69,2,348.6,3,2,2,"3,2,2",2.333333333333333,Hibernating
15581,121,13,3679.97,2,5,5,"2,5,5",4.0,At Risk
15582,25,3,682.9100000000001,4,3,3,"4,3,3",3.333333333333333,Potential Loyalists
15584,24,4,725.1099999999999,4,4,3,"4,4,3",3.6666666666666665,Need Attention
15585,177,1,455.3,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15587,51,4,913.68,3,4,3,"3,4,3",3.333333333333333,Need Attention
15589,256,3,478.53,1,3,2,"1,3,2",2.0,Hibernating
15592,47,1,388.58,3,1,2,"3,1,2",2.0,About to Sleep
15593,71,1,199.8,3,1,1,"3,1,1",1.6666666666666667,New Customers
15594,16,5,1771.7799999999995,4,4,4,"4,4,4",4.0,Loyal
15596,101,5,1406.59,2,4,4,"2,4,4",3.333333333333333,At Risk
15597,36,1,324.57,3,1,2,"3,1,2",2.0,About to Sleep
15598,54,1,240.68,3,1,1,"3,1,1",1.6666666666666667,New Customers
15599,27,2,761.74,4,2,3,"4,2,3",3.0,Potential Loyalists
15601,12,14,6776.56,5,5,5,"5,5,5",5.0,Champions
15602,9,9,1297.87,5,5,4,"5,5,4",4.666666666666667,Champions
15603,79,1,48.48,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15604,53,1,216.39,3,1,1,"3,1,1",1.6666666666666667,New Customers
15605,37,5,1198.23,3,4,4,"3,4,4",3.6666666666666665,Loyal
15606,62,9,2920.16,3,5,5,"3,5,5",4.333333333333333,Loyal
15607,337,1,104.76,1,1,1,"1,1,1",1.0,Lost
15608,29,4,1093.6799999999998,4,4,4,"4,4,4",4.0,Loyal
15609,185,1,298.48,1,1,2,"1,1,2",1.3333333333333333,Lost
15610,52,1,112.46,3,1,1,"3,1,1",1.6666666666666667,New Customers
15611,10,13,1591.45,5,5,4,"5,5,4",4.666666666666667,Champions
15612,37,2,195.15,3,2,1,"3,2,1",2.0,About to Sleep
15615,11,23,10399.74,5,5,5,"5,5,5",5.0,Champions
15618,33,4,776.851,4,4,3,"4,4,3",3.6666666666666665,Need Attention
15619,11,1,336.40000000000003,5,1,2,"5,1,2",2.6666666666666665,New Customers
15620,57,3,1553.1799999999998,3,3,4,"3,3,4",3.333333333333333,Need Attention
15621,5,4,1293.03,5,4,4,"5,4,4",4.333333333333333,Champions
15622,44,9,3709.56,3,5,5,"3,5,5",4.333333333333333,Loyal
15623,142,1,301.03,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15624,117,4,588.13,2,4,3,"2,4,3",3.0,At Risk
15625,104,4,1534.2600000000002,2,4,4,"2,4,4",3.333333333333333,At Risk
15626,75,2,675.7999999999998,2,2,3,"2,2,3",2.333333333333333,Hibernating
15628,5,9,2870.24,5,5,5,"5,5,5",5.0,Champions
15630,46,2,1186.3499999999997,3,2,4,"3,2,4",3.0,Need Attention
15632,16,8,3285.31,4,5,5,"4,5,5",4.666666666666667,Champions
15634,18,1,243.55,4,1,1,"4,1,1",2.0,New Customers
15636,90,2,724.76,2,2,3,"2,2,3",2.333333333333333,Hibernating
15637,53,1,223.36,3,1,1,"3,1,1",1.6666666666666667,New Customers
15639,135,1,425.32,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15640,5,15,12515.66,5,5,5,"5,5,5",5.0,Champions
15641,106,4,1887.2,2,4,4,"2,4,4",3.333333333333333,At Risk
15643,192,3,664.0,1,3,3,"1,3,3",2.333333333333333,At Risk
15644,167,4,813.0000000000001,2,4,3,"2,4,3",3.0,At Risk
15645,19,1,612.01,4,1,3,"4,1,3",2.6666666666666665,Promising
15646,158,3,447.64,2,3,2,"2,3,2",2.333333333333333,Hibernating
15648,205,2,657.3499999999999,1,2,3,"1,2,3",2.0,Hibernating
15649,337,2,816.0,1,2,3,"1,2,3",2.0,Hibernating
15651,37,3,646.3,3,3,3,"3,3,3",3.0,Potential Loyalists
15652,92,1,337.74,2,1,2,"2,1,2",1.6666666666666667,Hibernating
15653,93,2,877.4399999999999,2,2,3,"2,2,3",2.333333333333333,Hibernating
15654,10,2,922.5300000000002,5,2,3,"5,2,3",3.333333333333333,Promising
15655,244,1,560.6700000000001,1,1,3,"1,1,3",1.6666666666666667,Cannot Lose Them
15656,46,4,748.5,3,4,3,"3,4,3",3.333333333333333,Need Attention
15657,23,1,30.0,4,1,1,"4,1,1",2.0,New Customers
15658,191,5,1024.1,1,4,4,"1,4,4",3.0,Cannot Lose Them
15659,44,1,306.45000000000005,3,1,2,"3,1,2",2.0,About to Sleep
15660,26,9,1600.86,4,5,4,"4,5,4",4.333333333333333,Champions
15661,318,2,309.8,1,2,2,"1,2,2",1.6666666666666667,Hibernating
15663,107,1,138.14,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15664,51,1,386.43,3,1,2,"3,1,2",2.0,About to Sleep
15665,169,2,2242.0100000000007,2,2,5,"2,2,5",3.0,At Risk
15667,40,1,301.32000000000005,3,1,2,"3,1,2",2.0,About to Sleep
15668,218,1,76.32000000000001,1,1,1,"1,1,1",1.0,Lost
15669,41,4,684.34,3,4,3,"3,4,3",3.333333333333333,Need Attention
15670,297,1,173.05,1,1,1,"1,1,1",1.0,Lost
15671,19,7,2657.13,4,5,5,"4,5,5",4.666666666666667,Champions
15673,89,4,2881.02,2,4,5,"2,4,5",3.6666666666666665,At Risk
15674,74,5,2446.6000000000004,2,4,5,"2,4,5",3.6666666666666665,At Risk
15675,82,3,323.69,2,3,2,"2,3,2",2.333333333333333,Hibernating
15676,19,3,3435.76,4,3,5,"4,3,5",4.0,Loyal
15677,50,1,657.23,3,1,3,"3,1,3",2.333333333333333,Promising
15678,53,1,352.70000000000005,3,1,2,"3,1,2",2.0,About to Sleep
15679,25,4,781.2799999999999,4,4,3,"4,4,3",3.6666666666666665,Need Attention
15680,10,3,1333.68,5,3,4,"5,3,4",4.0,Need Attention
15681,26,5,1426.16,4,4,4,"4,4,4",4.0,Loyal
15683,118,1,193.75,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15687,9,9,2993.1,5,5,5,"5,5,5",5.0,Champions
15689,120,2,254.1,2,2,2,"2,2,2",2.0,Hibernating
15690,5,2,239.76,5,2,1,"5,2,1",2.6666666666666665,Promising
15691,253,1,136.8,1,1,1,"1,1,1",1.0,Lost
15692,29,1,191.04,4,1,1,"4,1,1",2.0,New Customers
15694,1,14,6479.4,5,5,5,"5,5,5",5.0,Champions
15695,267,2,409.98,1,2,2,"1,2,2",1.6666666666666667,Hibernating
15696,34,8,2736.46,3,5,5,"3,5,5",4.333333333333333,Loyal
15699,18,1,309.6499999999999,4,1,2,"4,1,2",2.333333333333333,New Customers
15700,173,2,696.6799999999998,2,2,3,"2,2,3",2.333333333333333,Hibernating
15701,3,4,1542.14,5,4,4,"5,4,4",4.333333333333333,Champions
15703,265,1,211.5,1,1,1,"1,1,1",1.0,Lost
15704,141,4,2293.6200000000003,2,4,5,"2,4,5",3.6666666666666665,At Risk
15705,202,1,143.10000000000002,1,1,1,"1,1,1",1.0,Lost
15706,64,4,1060.56,3,4,4,"3,4,4",3.6666666666666665,Loyal
15707,36,4,945.58,3,4,4,"3,4,4",3.6666666666666665,Loyal
15708,41,7,3364.24,3,5,5,"3,5,5",4.333333333333333,Loyal
15709,284,1,133.25,1,1,1,"1,1,1",1.0,Lost
15712,10,5,1072.36,5,4,4,"5,4,4",4.333333333333333,Champions
15713,144,2,356.70000000000005,2,2,2,"2,2,2",2.0,Hibernating
15714,12,2,330.88,5,2,2,"5,2,2",3.0,Promising
15716,146,4,1118.81,2,4,4,"2,4,4",3.333333333333333,At Risk
15717,235,1,150.3,1,1,1,"1,1,1",1.0,Lost
15719,33,13,5045.61,4,5,5,"4,5,5",4.666666666666667,Champions
15720,25,1,598.73,4,1,3,"4,1,3",2.6666666666666665,Promising
15721,12,1,507.08,5,1,3,"5,1,3",3.0,Promising
15722,36,5,2222.5600000000004,3,4,5,"3,4,5",4.0,Loyal
15723,365,1,203.1,1,1,1,"1,1,1",1.0,Lost
15724,202,2,218.25,1,2,1,"1,2,1",1.3333333333333333,Lost
15725,16,1,415.25,4,1,2,"4,1,2",2.333333333333333,New Customers
15727,17,7,5178.96,4,5,5,"4,5,5",4.666666666666667,Champions
15729,213,1,85.0,1,1,1,"1,1,1",1.0,Lost
15730,66,3,1120.88,3,3,4,"3,3,4",3.333333333333333,Need Attention
15732,213,2,294.12,1,2,2,"1,2,2",1.6666666666666667,Hibernating
15733,283,1,162.3,1,1,1,"1,1,1",1.0,Lost
15734,115,2,1339.4500000000005,2,2,4,"2,2,4",2.6666666666666665,At Risk
15737,15,8,1205.12,4,5,4,"4,5,4",4.333333333333333,Champions
15738,19,16,4812.42,4,5,5,"4,5,5",4.666666666666667,Champions
15739,67,1,449.12,3,1,2,"3,1,2",2.0,About to Sleep
15740,50,1,154.88000000000002,3,1,1,"3,1,1",1.6666666666666667,New Customers
15743,17,4,784.46,4,4,3,"4,4,3",3.6666666666666665,Need Attention
15744,78,1,34.8,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15745,20,4,1094.59,4,4,4,"4,4,4",4.0,Loyal
15746,135,1,196.88,2,1,1,"2,1,1",1.3333333333333333,Hibernating
15747,13,3,974.04,5,3,4,"5,3,4",4.0,Need Attention
15748,41,1,149.30999999999997,3,1,1,"3,1,1",1.6666666666666667,New Customers
15749,236,3,44534.3,1,3,5,"1,3,5",3.0,At Risk
15750,3,8,2465.48,5,5,5,"5,5,5",5.0,Champions
15752,40,7,2637.38,3,5,5,"3,5,5",4.333333333333333,Loyal
15753,305,1,79.2,1,1,1,"1,1,1",1.0,Lost
