CustomerID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMCell,RFMScore
15308,275,1,310.47,1,1,2,"1,1,2",1.3333333333333333
15311,1,91,60767.9,5,5,5,"5,5,5",5.0
15312,76,4,924.85,2,4,3,"2,4,3",3.0
15313,111,1,52.0,2,1,1,"2,1,1",1.3333333333333333
15314,200,1,327.97,1,1,2,"1,1,2",1.3333333333333333
15315,65,2,570.4999999999999,3,2,3,"3,2,3",2.6666666666666665
15316,327,1,165.0,1,1,1,"1,1,1",1.0
15318,4,1,312.62,5,1,2,"5,1,2",2.6666666666666665
15319,284,1,204.5,1,1,1,"1,1,1",1.0
15320,45,1,267.13000000000005,3,1,2,"3,1,2",2.0
15321,71,3,2748.31,3,3,5,"3,3,5",3.6666666666666665
15322,86,1,679.68,2,1,3,"2,1,3",2.0
15325,104,1,162.29000000000002,2,1,1,"2,1,1",1.3333333333333333
15326,334,1,311.7099999999999,1,1,2,"1,1,2",1.3333333333333333
15327,53,1,208.75,3,1,1,"3,1,1",1.6666666666666667
15329,40,3,1049.7,3,3,4,"3,3,4",3.3333333333333335
15330,33,2,714.96,4,2,3,"4,2,3",3.0
15332,367,4,1661.06,1,4,4,"1,4,4",3.0
15333,209,1,1028.56,1,1,4,"1,1,4",2.0
15334,157,3,351.67,2,3,2,"2,3,2",2.3333333333333335
15335,54,1,173.97,3,1,1,"3,1,1",1.6666666666666667
15339,67,2,574.07,3,2,3,"3,2,3",2.6666666666666665
15341,81,1,2020.52,2,1,4,"2,1,4",2.3333333333333335
15342,130,1,406.09,2,1,2,"2,1,2",1.6666666666666667
15343,88,1,364.5,2,1,2,"2,1,2",1.6666666666666667
15344,1,3,563.9399999999999,5,3,3,"5,3,3",3.6666666666666665
15345,46,1,393.54,3,1,2,"3,1,2",2.0
15346,333,1,252.42,1,1,2,"1,1,2",1.3333333333333333
15347,367,1,201.6,1,1,1,"1,1,1",1.0
15348,73,1,158.04,2,1,1,"2,1,1",1.3333333333333333
15349,159,2,473.81,2,2,2,"2,2,2",2.0
15350,374,1,115.65,1,1,1,"1,1,1",1.0
15351,13,7,1960.1100000000001,5,5,4,"5,5,4",4.666666666666667
15353,255,2,777.0200000000001,1,2,3,"1,2,3",2.0
15355,30,2,277.05,4,2,2,"4,2,2",2.6666666666666665
15356,32,10,2766.5,4,5,5,"4,5,5",4.666666666666667
15358,5,22,8347.2,5,5,5,"5,5,5",5.0
15360,40,1,427.93,3,1,2,"3,1,2",2.0
15361,362,1,418.9200000000001,1,1,2,"1,1,2",1.3333333333333333
15363,373,1,326.0,1,1,2,"1,1,2",1.3333333333333333
15364,96,2,913.1900000000002,2,2,3,"2,2,3",2.3333333333333335
15365,26,7,2314.32,4,5,5,"4,5,5",4.666666666666667
15366,76,2,602.51,2,2,3,"2,2,3",2.3333333333333335
15367,58,4,1877.59,3,4,4,"3,4,4",3.6666666666666665
15368,22,1,446.94000000000005,4,1,2,"4,1,2",2.3333333333333335
15370,41,7,2386.05,3,5,5,"3,5,5",4.333333333333333
15372,138,1,2007.4,2,1,4,"2,1,4",2.3333333333333335
15373,9,12,2415.9100000000003,5,5,5,"5,5,5",5.0
15374,129,1,168.0,2,1,1,"2,1,1",1.3333333333333333
15376,41,3,1233.3600000000001,3,3,4,"3,3,4",3.3333333333333335
15379,170,7,3703.29,2,5,5,"2,5,5",4.0
15380,9,5,1690.2600000000002,5,4,4,"5,4,4",4.333333333333333
15381,214,2,596.85,1,2,3,"1,2,3",2.0
15382,15,6,5955.71,4,4,5,"4,4,5",4.333333333333333
15384,170,2,642.4099999999999,2,2,3,"2,2,3",2.3333333333333335
15385,41,1,316.88,3,1,2,"3,1,2",2.0
15386,187,1,394.14,1,1,2,"1,1,2",1.3333333333333333
15388,271,1,140.54,1,1,1,"1,1,1",1.0
15389,173,1,500.0,2,1,3,"2,1,3",2.0
15392,5,4,1535.5300000000002,5,4,4,"5,4,4",4.333333333333333
15393,17,2,231.86,4,2,1,"4,2,1",2.3333333333333335
15394,10,4,2183.54,5,4,5,"5,4,5",4.666666666666667
15395,326,1,107.45000000000002,1,1,1,"1,1,1",1.0
15396,113,1,288.17999999999995,2,1,2,"2,1,2",1.6666666666666667
15397,290,1,94.0,1,1,1,"1,1,1",1.0
15398,17,2,1345.5299999999997,4,2,4,"4,2,4",3.3333333333333335
15399,2,3,815.77,5,3,3,"5,3,3",3.6666666666666665
15400,93,5,716.2,2,4,3,"2,4,3",3.0
15402,149,2,626.77,2,2,3,"2,2,3",2.3333333333333335
15405,190,1,349.1,1,1,2,"1,1,2",1.3333333333333333
15406,32,2,510.71000000000004,4,2,3,"4,2,3",3.0
15407,34,4,1056.44,3,4,4,"3,4,4",3.6666666666666665
15408,265,1,267.18,1,1,2,"1,1,2",1.3333333333333333
15410,85,8,3450.84,2,5,5,"2,5,5",4.0
15411,27,4,1358.88,4,4,4,"4,4,4",4.0
15412,172,1,190.53,2,1,1,"2,1,1",1.3333333333333333
15414,10,3,774.9000000000001,5,3,3,"5,3,3",3.6666666666666665
15415,314,1,572.81,1,1,3,"1,1,3",1.6666666666666667
15416,65,4,3984.32,3,4,5,"3,4,5",4.0
15417,86,1,508.80000000000007,2,1,3,"2,1,3",2.0
15419,25,1,135.86,4,1,1,"4,1,1",2.0
15421,59,4,950.3600000000001,3,4,4,"3,4,4",3.6666666666666665
15422,324,2,97.7,1,2,1,"1,2,1",1.3333333333333333
15423,39,1,43.5,3,1,1,"3,1,1",1.6666666666666667
15424,255,2,383.34000000000003,1,2,2,"1,2,2",1.6666666666666667
15426,20,5,1447.39,4,4,4,"4,4,4",4.0
15427,34,3,1483.1399999999999,3,3,4,"3,3,4",3.3333333333333335
15428,16,1,93.78,4,1,1,"4,1,1",2.0
15429,27,2,397.35,4,2,2,"4,2,2",2.6666666666666665
15432,24,1,171.19,4,1,1,"4,1,1",2.0
15433,214,2,533.2999999999998,1,2,3,"1,2,3",2.0
15434,9,5,1041.48,5,4,4,"5,4,4",4.333333333333333
15435,23,1,149.29000000000002,4,1,1,"4,1,1",2.0
15436,13,3,1122.53,5,3,4,"5,3,4",4.0
15437,263,1,200.16,1,1,1,"1,1,1",1.0
15438,132,1,156.57999999999998,2,1,1,"2,1,1",1.3333333333333333
15440,55,3,383.68,3,3,2,"3,3,2",2.6666666666666665
15442,249,1,594.0,1,1,3,"1,1,3",1.6666666666666667
15443,2,7,3236.91,5,5,5,"5,5,5",5.0
15444,10,2,1418.2599999999998,5,2,4,"5,2,4",3.6666666666666665
15445,265,1,113.5,1,1,1,"1,1,1",1.0
15447,331,1,155.17,1,1,1,"1,1,1",1.0
15448,313,1,494.64,1,1,3,"1,1,3",1.6666666666666667
15449,27,3,974.52,4,3,4,"4,3,4",3.6666666666666665
15450,31,1,429.84,4,1,2,"4,1,2",2.3333333333333335
15452,30,3,538.73,4,3,3,"4,3,3",3.3333333333333335
15453,2,7,1388.3700000000001,5,5,4,"5,5,4",4.666666666666667
15454,363,1,179.10000000000002,1,1,1,"1,1,1",1.0
15456,284,3,447.22,1,3,2,"1,3,2",2.0
15457,263,1,237.07,1,1,1,"1,1,1",1.0
15458,26,1,161.64,4,1,1,"4,1,1",2.0
15460,355,1,216.76,1,1,1,"1,1,1",1.0
15462,95,3,234.6,2,3,1,"2,3,1",2.0
15463,30,1,126.14,4,1,1,"4,1,1",2.0
15464,339,1,1048.85,1,1,4,"1,1,4",2.0
15465,20,18,7354.62,4,5,5,"4,5,5",4.666666666666667
15466,86,1,334.53000000000003,2,1,2,"2,1,2",1.6666666666666667
15467,10,3,524.88,5,3,3,"5,3,3",3.6666666666666665
15468,52,2,467.51,3,2,2,"3,2,2",2.3333333333333335
15469,51,2,538.55,3,2,3,"3,2,3",2.6666666666666665
15471,3,1,469.4799999999999,5,1,2,"5,1,2",2.6666666666666665
15472,114,1,371.5600000000001,2,1,2,"2,1,2",1.6666666666666667
15473,15,7,1771.2,4,5,4,"4,5,4",4.333333333333333
15475,78,1,454.11,2,1,2,"2,1,2",1.6666666666666667
15478,41,2,1441.42,3,2,4,"3,2,4",3.0
15480,117,1,905.5,2,1,3,"2,1,3",2.0
15482,16,12,11054.96,4,5,5,"4,5,5",4.666666666666667
15483,162,4,233.81,2,4,1,"2,4,1",2.3333333333333335
15484,2,4,3594.31,5,4,5,"5,4,5",4.666666666666667
15485,31,3,2575.0,4,3,5,"4,3,5",4.0
15488,93,1,91.32,2,1,1,"2,1,1",1.3333333333333333
15489,23,3,1134.28,4,3,4,"4,3,4",3.6666666666666665
15491,96,6,3100.0899999999997,2,4,5,"2,4,5",3.6666666666666665
15492,29,2,659.4599999999998,4,2,3,"4,2,3",3.0
15493,33,5,2001.7999999999997,4,4,4,"4,4,4",4.0
15494,22,2,1299.23,4,2,4,"4,2,4",3.3333333333333335
15497,18,2,1262.2,4,2,4,"4,2,4",3.3333333333333335
15498,3,27,13316.4,5,5,5,"5,5,5",5.0
15500,9,4,1131.56,5,4,4,"5,4,4",4.333333333333333
15502,16,12,10384.93,4,5,5,"4,5,5",4.666666666666667
15503,363,1,147.09,1,1,1,"1,1,1",1.0
15504,82,1,52.83,2,1,1,"2,1,1",1.3333333333333333
15505,53,5,3610.96,3,4,5,"3,4,5",4.0
15506,23,3,979.26,4,3,4,"4,3,4",3.6666666666666665
15507,172,1,492.36000000000007,2,1,3,"2,1,3",2.0
15508,190,6,1000.27,1,4,4,"1,4,4",3.0
15510,331,1,250.0,1,1,1,"1,1,1",1.0
15511,12,5,909.23,5,4,3,"5,4,3",4.0
15512,156,2,121.0,2,2,1,"2,2,1",1.6666666666666667
15513,34,19,14758.22,3,5,5,"3,5,5",4.333333333333333
15514,13,11,4139.46,5,5,5,"5,5,5",5.0
15516,45,3,62.43,3,3,1,"3,3,1",2.3333333333333335
15517,234,1,267.03000000000003,1,1,2,"1,1,2",1.3333333333333333
15518,65,8,1942.45,3,5,4,"3,5,4",4.0
15520,2,1,343.5,5,1,2,"5,1,2",2.6666666666666665
15521,41,8,3000.2,3,5,5,"3,5,5",4.333333333333333
15522,33,2,398.84,4,2,2,"4,2,2",2.6666666666666665
15523,85,1,412.01,2,1,2,"2,1,2",1.6666666666666667
15524,25,1,440.0,4,1,2,"4,1,2",2.3333333333333335
15525,3,3,825.92,5,3,3,"5,3,3",3.6666666666666665
15526,34,2,148.44,3,2,1,"3,2,1",2.0
15527,19,8,2429.78,4,5,5,"4,5,5",4.666666666666667
15528,255,1,229.33,1,1,1,"1,1,1",1.0
15529,23,11,3995.23,4,5,5,"4,5,5",4.666666666666667
15530,22,4,1502.35,4,4,4,"4,4,4",4.0
15531,9,2,2007.44,5,2,4,"5,2,4",3.6666666666666665
15532,26,4,1580.93,4,4,4,"4,4,4",4.0
15533,20,3,807.57,4,3,3,"4,3,3",3.3333333333333335
15535,174,4,536.4,2,4,3,"2,4,3",3.0
15537,164,1,110.92000000000002,2,1,1,"2,1,1",1.3333333333333333
15539,8,1,538.46,5,1,3,"5,1,3",3.0
15540,12,1,213.30000000000004,5,1,1,"5,1,1",2.3333333333333335
15541,115,1,85.13,2,1,1,"2,1,1",1.3333333333333333
15543,289,1,127.86,1,1,1,"1,1,1",1.0
15544,10,9,3546.71,5,5,5,"5,5,5",5.0
15545,55,2,292.71999999999997,3,2,2,"3,2,2",2.3333333333333335
15547,8,14,4954.84,5,5,5,"5,5,5",5.0
15549,78,3,1693.2600000000002,2,3,4,"2,3,4",3.0
15550,5,4,575.63,5,4,3,"5,4,3",4.0
15551,37,1,436.06,3,1,2,"3,1,2",2.0
15552,218,1,90.12,1,1,1,"1,1,1",1.0
15553,61,1,437.23,3,1,2,"3,1,2",2.0
15554,278,1,217.2,1,1,1,"1,1,1",1.0
15555,13,16,4805.17,5,5,5,"5,5,5",5.0
15556,25,1,279.77,4,1,2,"4,1,2",2.3333333333333335
15557,29,1,473.65,4,1,2,"4,1,2",2.3333333333333335
15561,12,4,800.59,5,4,3,"5,4,3",4.0
15562,352,1,134.55,1,1,1,"1,1,1",1.0
15563,23,4,1400.44,4,4,4,"4,4,4",4.0
15565,51,2,173.16000000000003,3,2,1,"3,2,1",2.0
15567,19,1,186.01,4,1,1,"4,1,1",2.0
15568,3,3,758.2900000000001,5,3,3,"5,3,3",3.6666666666666665
15569,104,5,1375.71,2,4,4,"2,4,4",3.3333333333333335
15570,8,12,4165.52,5,5,5,"5,5,5",5.0
15571,12,4,650.4300000000001,5,4,3,"5,4,3",4.0
15572,5,7,2552.86,5,5,5,"5,5,5",5.0
15573,32,2,607.45,4,2,3,"4,2,3",3.0
15574,178,4,702.25,1,4,3,"1,4,3",2.6666666666666665
15576,38,1,940.67,3,1,3,"3,1,3",2.3333333333333335
15577,152,3,258.88,2,3,2,"2,3,2",2.3333333333333335
15578,163,1,127.1,2,1,1,"2,1,1",1.3333333333333333
15579,69,2,348.6,3,2,2,"3,2,2",2.3333333333333335
15581,121,13,3679.9700000000003,2,5,5,"2,5,5",4.0
15582,25,3,682.9100000000001,4,3,3,"4,3,3",3.3333333333333335
15584,24,4,725.1099999999999,4,4,3,"4,4,3",3.6666666666666665
15585,177,1,455.3,2,1,2,"2,1,2",1.6666666666666667
15587,51,4,913.68,3,4,3,"3,4,3",3.3333333333333335
15589,256,3,478.53000000000003,1,3,2,"1,3,2",2.0
15592,47,1,388.58,3,1,2,"3,1,2",2.0
15593,71,1,199.8,3,1,1,"3,1,1",1.6666666666666667
15594,16,5,1771.7799999999997,4,4,4,"4,4,4",4.0
15596,101,5,1406.59,2,4,4,"2,4,4",3.3333333333333335
15597,36,1,324.57,3,1,2,"3,1,2",2.0
15598,54,1,240.68,3,1,1,"3,1,1",1.6666666666666667
15599,27,2,761.74,4,2,3,"4,2,3",3.0
15601,12,14,6776.56,5,5,5,"5,5,5",5.0
15602,9,9,1297.87,5,5,4,"5,5,4",4.666666666666667
15603,79,1,48.48,2,1,1,"2,1,1",1.3333333333333333
15604,53,1,216.39,3,1,1,"3,1,1",1.6666666666666667
15605,37,5,1198.23,3,4,4,"3,4,4",3.6666666666666665
15606,62,9,2920.16,3,5,5,"3,5,5",4.333333333333333
15607,337,1,104.76,1,1,1,"1,1,1",1.0
15608,29,4,1093.6799999999998,4,4,4,"4,4,4",4.0
15609,185,1,298.48,1,1,2,"1,1,2",1.3333333333333333
15610,52,1,112.46,3,1,1,"3,1,1",1.6666666666666667
15611,10,13,1591.45,5,5,4,"5,5,4",4.666666666666667
15612,37,2,195.15,3,2,1,"3,2,1",2.0
15615,11,23,10399.74,5,5,5,"5,5,5",5.0
15618,33,4,776.851,4,4,3,"4,4,3",3.6666666666666665
15619,11,1,336.40000000000003,5,1,2,"5,1,2",2.6666666666666665
15620,57,3,1553.1799999999998,3,3,4,"3,3,4",3.3333333333333335
15621,5,4,1293.03,5,4,4,"5,4,4",4.333333333333333
15622,44,9,3709.5600000000004,3,5,5,"3,5,5",4.333333333333333
15623,142,1,301.03,2,1,2,"2,1,2",1.6666666666666667
15624,117,4,588.13,2,4,3,"2,4,3",3.0
15625,104,4,1534.2600000000002,2,4,4,"2,4,4",3.3333333333333335
15626,75,2,675.7999999999998,2,2,3,"2,2,3",2.3333333333333335
15628,5,9,2870.24,5,5,5,"5,5,5",5.0
15630,46,2,1186.3499999999997,3,2,4,"3,2,4",3.0
15632,16,8,3285.31,4,5,5,"4,5,5",4.666666666666667
15634,18,1,243.55,4,1,1,"4,1,1",2.0
15636,90,2,724.76,2,2,3,"2,2,3",2.3333333333333335
15637,53,1,223.36,3,1,1,"3,1,1",1.6666666666666667
15639,135,1,425.32,2,1,2,"2,1,2",1.6666666666666667
15640,5,15,12515.66,5,5,5,"5,5,5",5.0
15641,106,4,1887.1999999999998,2,4,4,"2,4,4",3.3333333333333335
15643,192,3,664.0,1,3,3,"1,3,3",2.3333333333333335
15644,167,4,813.0000000000001,2,4,3,"2,4,3",3.0
15645,19,1,612.01,4,1,3,"4,1,3",2.6666666666666665
15646,158,3,447.64,2,3,2,"2,3,2",2.3333333333333335
15648,205,2,657.3499999999999,1,2,3,"1,2,3",2.0
15649,337,2,816.0,1,2,3,"1,2,3",2.0
15651,37,3,646.3,3,3,3,"3,3,3",3.0
15652,92,1,337.74,2,1,2,"2,1,2",1.6666666666666667
15653,93,2,877.4399999999999,2,2,3,"2,2,3",2.3333333333333335
15654,10,2,922.5300000000002,5,2,3,"5,2,3",3.3333333333333335
15655,244,1,560.6700000000001,1,1,3,"1,1,3",1.6666666666666667
15656,46,4,748.5,3,4,3,"3,4,3",3.3333333333333335
15657,23,1,30.0,4,1,1,"4,1,1",2.0
15658,191,5,1024.1,1,4,4,"1,4,4",3.0
15659,44,1,306.45000000000005,3,1,2,"3,1,2",2.0
15660,26,9,1600.8600000000001,4,5,4,"4,5,4",4.333333333333333
15661,318,2,309.8,1,2,2,"1,2,2",1.6666666666666667
15663,107,1,138.14,2,1,1,"2,1,1",1.3333333333333333
15664,51,1,386.43,3,1,2,"3,1,2",2.0
15665,169,2,2242.0100000000007,2,2,5,"2,2,5",3.0
15667,40,1,301.32000000000005,3,1,2,"3,1,2",2.0
15668,218,1,76.32000000000001,1,1,1,"1,1,1",1.0
15669,41,4,684.34,3,4,3,"3,4,3",3.3333333333333335
15670,297,1,173.05,1,1,1,"1,1,1",1.0
15671,19,7,2657.13,4,5,5,"4,5,5",4.666666666666667
15673,89,4,2881.02,2,4,5,"2,4,5",3.6666666666666665
15674,74,5,2446.6000000000004,2,4,5,"2,4,5",3.6666666666666665
15675,82,3,323.69,2,3,2,"2,3,2",2.3333333333333335
15676,19,3,3435.7599999999998,4,3,5,"4,3,5",4.0
15677,50,1,657.23,3,1,3,"3,1,3",2.3333333333333335
15678,53,1,352.70000000000005,3,1,2,"3,1,2",2.0
15679,25,4,781.2799999999999,4,4,3,"4,4,3",3.6666666666666665
15680,10,3,1333.68,5,3,4,"5,3,4",4.0
15681,26,5,1426.1599999999999,4,4,4,"4,4,4",4.0
15683,118,1,193.75,2,1,1,"2,1,1",1.3333333333333333
15687,9,9,2993.1,5,5,5,"5,5,5",5.0
15689,120,2,254.1,2,2,2,"2,2,2",2.0
15690,5,2,239.76,5,2,1,"5,2,1",2.6666666666666665
15691,253,1,136.8,1,1,1,"1,1,1",1.0
15692,29,1,191.04,4,1,1,"4,1,1",2.0
15694,1,14,6479.4,5,5,5,"5,5,5",5.0
15695,267,2,409.98,1,2,2,"1,2,2",1.6666666666666667
15696,34,8,2736.46,3,5,5,"3,5,5",4.333333333333333
15699,18,1,309.6499999999999,4,1,2,"4,1,2",2.3333333333333335
15700,173,2,696.6799999999998,2,2,3,"2,2,3",2.3333333333333335
15701,3,4,1542.14,5,4,4,"5,4,4",4.333333333333333
15703,265,1,211.5,1,1,1,"1,1,1",1.0
15704,141,4,2293.6200000000003,2,4,5,"2,4,5",3.6666666666666665
15705,202,1,143.10000000000002,1,1,1,"1,1,1",1.0
15706,64,4,1060.56,3,4,4,"3,4,4",3.6666666666666665
15707,36,4,945.58,3,4,4,"3,4,4",3.6666666666666665
15708,41,7,3364.24,3,5,5,"3,5,5",4.333333333333333
15709,284,1,133.25,1,1,1,"1,1,1",1.0
15712,10,5,1072.36,5,4,4,"5,4,4",4.333333333333333
15713,144,2,356.70000000000005,2,2,2,"2,2,2",2.0
15714,12,2,330.88,5,2,2,"5,2,2",3.0
15716,146,4,1118.81,2,4,4,"2,4,4",3.3333333333333335
15717,235,1,150.3,1,1,1,"1,1,1",1.0
15719,33,13,5045.61,4,5,5,"4,5,5",4.666666666666667
15720,25,1,598.73,4,1,3,"4,1,3",2.6666666666666665
15721,12,1,507.08,5,1,3,"5,1,3",3.0
15722,36,5,2222.5600000000004,3,4,5,"3,4,5",4.0
15723,365,1,203.1,1,1,1,"1,1,1",1.0
15724,202,2,218.25,1,2,1,"1,2,1",1.3333333333333333
15725,16,1,415.25,4,1,2,"4,1,2",2.3333333333333335
15727,17,7,5178.96,4,5,5,"4,5,5",4.666666666666667
15729,213,1,85.0,1,1,1,"1,1,1",1.0
15730,66,3,1120.88,3,3,4,"3,3,4",3.3333333333333335
15732,213,2,294.12,1,2,2,"1,2,2",1.6666666666666667
15733,283,1,162.3,1,1,1,"1,1,1",1.0
15734,115,2,1339.4500000000003,2,2,4,"2,2,4",2.6666666666666665
15737,15,8,1205.12,4,5,4,"4,5,4",4.333333333333333
15738,19,16,4812.42,4,5,5,"4,5,5",4.666666666666667
15739,67,1,449.12,3,1,2,"3,1,2",2.0
15740,50,1,154.88000000000002,3,1,1,"3,1,1",1.6666666666666667
15743,17,4,784.46,4,4,3,"4,4,3",3.6666666666666665
15744,78,1,34.8,2,1,1,"2,1,1",1.3333333333333333
15745,20,4,1094.5900000000001,4,4,4,"4,4,4",4.0
15746,135,1,196.88,2,1,1,"2,1,1",1.3333333333333333
15747,13,3,974.04,5,3,4,"5,3,4",4.0
15748,41,1,149.30999999999997,3,1,1,"3,1,1",1.6666666666666667
15749,236,3,44534.3,1,3,5,"1,3,5",3.0
15750,3,8,2465.48,5,5,5,"5,5,5",5.0
15752,40,7,2637.38,3,5,5,"3,5,5",4.333333333333333
15753,305,1,79.2,1,1,1,"1,1,1",1.0
15754,52,3,458.57000000000005,3,3,2,"3,3,2",2.6666666666666665
15755,11,6,2364.25,5,4,5,"5,4,5",4.666666666666667
15756,62,4,532.96,3,4,3,"3,4,3",3.3333333333333335
15757,66,2,714.4200000000001,3,2,3,"3,2,3",2.6666666666666665
15758,25,1,205.25,4,1,1,"4,1,1",2.0
15759,219,3,253.04,1,3,2,"1,3,2",2.0
15762,66,2,583.75,3,2,3,"3,2,3",2.6666666666666665
15763,32,2,1086.92,4,2,4,"4,2,4",3.3333333333333335
15764,89,6,3279.97,2,4,5,"2,4,5",3.6666666666666665
15766,65,1,315.05999999999995,3,1,2,"3,1,2",2.0
15768,116,3,621.83,2,3,3,"2,3,3",2.6666666666666665
15769,8,26,56252.72,5,5,5,"5,5,5",5.0
15773,6,1,635.6800000000001,5,1,3,"5,1,3",3.0
15774,69,1,270.79999999999995,3,1,2,"3,1,2",2.0
15775,246,1,104.9,1,1,1,"1,1,1",1.0
15776,134,1,241.62,2,1,1,"2,1,1",1.3333333333333333
15777,242,4,1047.1100000000001,1,4,4,"1,4,4",3.0
15780,184,3,475.28000000000003,1,3,2,"1,3,2",2.0
15781,26,3,345.46,4,3,2,"4,3,2",3.0
15782,10,3,2614.7400000000002,5,3,5,"5,3,5",4.333333333333333
15783,11,1,246.3,5,1,1,"5,1,1",2.3333333333333335
15785,33,5,2328.9700000000003,4,4,5,"4,4,5",4.333333333333333
15786,47,3,4932.2,3,3,5,"3,3,5",3.6666666666666665
15787,27,3,948.0500000000001,4,3,4,"4,3,4",3.6666666666666665
15789,359,1,351.3,1,1,2,"1,1,2",1.3333333333333333
15790,11,1,220.85,5,1,1,"5,1,1",2.3333333333333335
15791,44,2,1612.69,3,2,4,"3,2,4",3.0
15793,15,3,965.61,4,3,4,"4,3,4",3.6666666666666665
15795,150,1,610.01,2,1,3,"2,1,3",2.0
15796,2,8,2711.56,5,5,5,"5,5,5",5.0
15797,114,4,2207.4,2,4,5,"2,4,5",3.6666666666666665
15799,76,3,884.14,2,3,3,"2,3,3",2.6666666666666665
15800,108,2,699.0799999999999,2,2,3,"2,2,3",2.3333333333333335
15801,47,3,1063.95,3,3,4,"3,3,4",3.3333333333333335
15802,143,1,451.42,2,1,2,"2,1,2",1.6666666666666667
15803,52,1,415.8200000000001,3,1,2,"3,1,2",2.0
15804,1,13,4206.39,5,5,5,"5,5,5",5.0
15805,24,17,5528.4800000000005,4,5,5,"4,5,5",4.666666666666667
15806,47,3,784.58,3,3,3,"3,3,3",3.0
15807,51,3,903.9,3,3,3,"3,3,3",3.0
15808,307,4,3734.9700000000003,1,4,5,"1,4,5",3.3333333333333335
15809,37,5,515.77,3,4,3,"3,4,3",3.3333333333333335
15810,79,4,1391.98,2,4,4,"2,4,4",3.3333333333333335
15811,23,6,2218.62,4,4,5,"4,4,5",4.333333333333333
15812,108,5,1801.14,2,4,4,"2,4,4",3.3333333333333335
15813,208,2,1303.91,1,2,4,"1,2,4",2.3333333333333335
15814,17,4,1945.33,4,4,4,"4,4,4",4.0
15815,64,5,2100.6,3,4,5,"3,4,5",4.0
15819,50,4,1905.4499999999998,3,4,4,"3,4,4",3.6666666666666665
15820,320,1,206.98,1,1,1,"1,1,1",1.0
15821,45,2,570.96,3,2,3,"3,2,3",2.6666666666666665
15822,4,2,885.47,5,2,3,"5,2,3",3.3333333333333335
15823,373,1,15.0,1,1,1,"1,1,1",1.0
15825,173,1,532.94,2,1,3,"2,1,3",2.0
15826,57,3,1654.31,3,3,4,"3,3,4",3.3333333333333335
15827,74,14,1836.09,2,5,4,"2,5,4",3.6666666666666665
15829,100,2,636.14,2,2,3,"2,2,3",2.3333333333333335
15830,38,1,576.0,3,1,3,"3,1,3",2.3333333333333335
15831,59,3,801.7600000000001,3,3,3,"3,3,3",3.0
15832,255,1,836.7900000000001,1,1,3,"1,1,3",1.6666666666666667
15834,71,4,2233.75,3,4,5,"3,4,5",4.0
15835,45,4,954.0899999999999,3,4,4,"3,4,4",3.6666666666666665
15836,51,1,137.37,3,1,1,"3,1,1",1.6666666666666667
15837,65,1,391.98,3,1,2,"3,1,2",2.0
15838,12,19,33643.08,5,5,5,"5,5,5",5.0
15839,34,3,1048.4900000000002,3,3,4,"3,3,4",3.3333333333333335
15840,59,2,355.56,3,2,2,"3,2,2",2.3333333333333335
15841,73,4,1224.0600000000002,2,4,4,"2,4,4",3.3333333333333335
15843,304,1,118.95000000000002,1,1,1,"1,1,1",1.0
15844,47,1,130.73999999999998,3,1,1,"3,1,1",1.6666666666666667
15845,18,8,3711.77,4,5,5,"4,5,5",4.666666666666667
15847,39,2,389.27,3,2,2,"3,2,2",2.3333333333333335
15850,20,2,238.85000000000002,4,2,1,"4,2,1",2.3333333333333335
15852,187,2,160.70999999999998,1,2,1,"1,2,1",1.3333333333333333
15853,52,1,110.8,3,1,1,"3,1,1",1.6666666666666667
15854,5,12,2974.65,5,5,5,"5,5,5",5.0
15855,137,5,712.24,2,4,3,"2,4,3",3.0
15856,5,27,16387.57,5,5,5,"5,5,5",5.0
15857,19,1,296.99999999999994,4,1,2,"4,1,2",2.3333333333333335
15858,16,5,1438.8500000000001,4,4,4,"4,4,4",4.0
15860,41,8,977.21,3,5,4,"3,5,4",4.0
15861,13,8,3165.3599999999997,5,5,5,"5,5,5",5.0
15862,9,4,832.88,5,4,3,"5,4,3",4.0
15863,26,2,68.84,4,2,1,"4,2,1",2.3333333333333335
15864,23,6,1936.3200000000002,4,4,4,"4,4,4",4.0
15865,41,3,895.1299999999999,3,3,3,"3,3,3",3.0
15866,102,1,230.53,2,1,1,"2,1,1",1.3333333333333333
15867,6,15,3812.64,5,5,5,"5,5,5",5.0
15869,278,2,149.64,1,2,1,"1,2,1",1.3333333333333333
15870,33,1,354.09000000000003,4,1,2,"4,1,2",2.3333333333333335
15872,15,2,360.93000000000006,4,2,2,"4,2,2",2.6666666666666665
15874,64,7,4405.88,3,5,5,"3,5,5",4.333333333333333
15877,2,2,493.28,5,2,3,"5,2,3",3.3333333333333335
15880,370,1,343.28,1,1,2,"1,1,2",1.3333333333333333
15881,313,5,501.39000000000004,1,4,3,"1,4,3",2.6666666666666665
15882,199,4,516.36,1,4,3,"1,4,3",2.6666666666666665
15883,3,2,396.47999999999996,5,2,2,"5,2,2",3.0
15885,93,3,379.35,2,3,2,"2,3,2",2.3333333333333335
15886,61,1,181.09000000000003,3,1,1,"3,1,1",1.6666666666666667
15888,81,1,168.31,2,1,1,"2,1,1",1.3333333333333333
15889,157,2,446.87,2,2,2,"2,2,2",2.0
