InvoiceNo,InvoiceDate,CustomerID,TotalPrice
556064,2011-06-08,13777,300.63
556065,2011-06-08,14829,146.3
556066,2011-06-08,16872,388.36
556067,2011-06-08,12748,269.9
556068,2011-06-08,12748,5.76
556070,2011-06-08,17873,396.14000000000004
556071,2011-06-08,15974,481.35999999999996
556072,2011-06-08,16126,952.65
556073,2011-06-08,16358,462.1500000000001
556079,2011-06-08,18229,351.2
556084,2011-06-08,17491,135.0
556097,2011-06-08,15809,15.9
556098,2011-06-08,16832,62.5
556099,2011-06-08,13162,3.75
556100,2011-06-08,15238,300.13999999999993
556102,2011-06-08,13115,878.5500000000001
556103,2011-06-08,16011,237.57000000000002
556104,2011-06-08,13875,384.2
556105,2011-06-08,13466,307.90000000000003
556106,2011-06-08,14056,393.34
556107,2011-06-08,17360,330.95000000000005
556109,2011-06-09,13741,200.17
556110,2011-06-09,13856,124.60000000000001
556111,2011-06-09,13004,313.00000000000006
556112,2011-06-09,13265,340.7800000000001
556113,2011-06-09,13510,585.3199999999999
556114,2011-06-09,12569,142.14000000000001
556115,2011-06-09,15241,99.96000000000001
556116,2011-06-09,15214,136.70000000000002
556118,2011-06-09,13811,333.0
556119,2011-06-09,12594,42.96
556120,2011-06-09,16722,290.2
556121,2011-06-09,15855,132.18
556125,2011-06-09,12947,303.62
556126,2011-06-09,14911,338.0
556127,2011-06-09,12406,1621.25
556128,2011-06-09,13038,196.66000000000003
556129,2011-06-09,14060,438.0
556130,2011-06-09,15738,316.02000000000004
556139,2011-06-09,14231,307.76
556179,2011-06-09,13756,308.2
556181,2011-06-09,15407,410.87
556182,2011-06-09,16892,102.98
556183,2011-06-09,13134,360.04
556184,2011-06-09,16592,337.54999999999995
556185,2011-06-09,16592,30.6
556186,2011-06-09,14241,213.70000000000005
556187,2011-06-09,15296,299.78000000000003
556189,2011-06-09,15615,400.7
556190,2011-06-09,15780,72.52000000000001
556191,2011-06-09,14501,184.28
556192,2011-06-09,15615,82.2
556193,2011-06-09,14132,306.86
556194,2011-06-09,12483,319.95000000000005
556195,2011-06-09,16745,535.01
556196,2011-06-09,18065,62.040000000000006
556197,2011-06-09,18065,202.38
556198,2011-06-09,14963,294.2
556199,2011-06-09,16170,319.29
556201,2011-06-09,12347,382.52
556202,2011-06-09,14606,109.30000000000001
556203,2011-06-09,12399,130.07999999999998
556204,2011-06-09,17169,308.67999999999995
556205,2011-06-09,15827,203.98000000000002
556206,2011-06-09,14911,646.27
556207,2011-06-09,17372,128.76
556208,2011-06-09,14040,506.68000000000006
556214,2011-06-09,14913,301.31999999999994
556216,2011-06-09,15252,300.55000000000007
556218,2011-06-09,17731,352.91
556219,2011-06-09,17731,309.65999999999997
556222,2011-06-09,17522,539.1199999999999
556228,2011-06-09,13538,115.2
556229,2011-06-09,12839,304.47999999999996
556230,2011-06-09,17402,226.28
556234,2011-06-09,17961,26.36
556235,2011-06-09,12778,84.0
556236,2011-06-09,16818,45.2
556238,2011-06-09,13397,378.70000000000005
556239,2011-06-09,15712,158.85
556240,2011-06-09,18041,105.00000000000001
556241,2011-06-09,12597,912.6600000000001
556244,2011-06-09,15867,302.7199999999999
556245,2011-06-09,17841,538.4300000000001
556246,2011-06-09,16113,161.38
556247,2011-06-09,15058,270.55
556248,2011-06-09,15681,332.64
556249,2011-06-09,15681,24.900000000000002
556252,2011-06-09,16779,480.96000000000004
556253,2011-06-09,17652,185.8
556254,2011-06-09,13213,136.25
556255,2011-06-09,18102,16488.0
556256,2011-06-09,14309,196.68
556257,2011-06-09,17576,294.86
556258,2011-06-09,12694,439.49999999999994
556259,2011-06-09,12721,591.09
556263,2011-06-09,13969,491.38
556264,2011-06-09,16107,532.9000000000001
556266,2011-06-09,13900,8.5
556267,2011-06-09,13694,3027.31
556271,2011-06-09,17483,155.10000000000002
556279,2011-06-09,14562,215.39
556280,2011-06-09,14584,354.01
556282,2011-06-10,15679,178.22
556283,2011-06-10,15628,314.11
556284,2011-06-10,17115,302.8
556285,2011-06-10,13686,72.0
556288,2011-06-10,13426,273.66
556290,2011-06-10,17088,383.28
556296,2011-06-10,15114,309.34000000000003
556298,2011-06-10,16581,105.84
556302,2011-06-10,15267,1035.76
556303,2011-06-10,17064,313.45000000000005
556304,2011-06-10,12840,572.8
556305,2011-06-10,12643,480.0
556318,2011-06-10,16767,399.18
556323,2011-06-10,17819,599.45
556325,2011-06-10,17234,149.89
556329,2011-06-10,14573,157.76000000000002
556330,2011-06-10,17797,272.41
556341,2011-06-10,16614,506.19
556365,2011-06-10,16370,271.04
556386,2011-06-10,16668,74.16
556397,2011-06-10,16029,358.0
556408,2011-06-10,13533,124.15000000000002
556413,2011-06-10,16005,120.49
556415,2011-06-10,12409,6207.08
556416,2011-06-10,15527,247.24999999999997
556417,2011-06-10,14543,19.8
556419,2011-06-10,15411,156.4
556425,2011-06-10,14178,197.36999999999995
556426,2011-06-10,16729,249.49
556432,2011-06-10,16184,299.67
556434,2011-06-10,14895,658.78
556435,2011-06-10,14895,151.2
556437,2011-06-10,14077,110.78999999999999
556439,2011-06-10,18061,147.75
556440,2011-06-10,14401,428.44000000000005
556441,2011-06-10,14415,360.07
556442,2011-06-10,15098,297.0
556443,2011-06-10,12712,627.4
556444,2011-06-10,15098,38970.0
556446,2011-06-10,15098,649.5
556447,2011-06-10,15632,314.15999999999997
556454,2011-06-10,12947,40.8
556455,2011-06-10,15856,734.4399999999999
556456,2011-06-10,12748,3.75
556460,2011-06-12,14276,379.20000000000005
556461,2011-06-12,13798,830.54
556462,2011-06-12,14450,213.80000000000004
556463,2011-06-12,12583,360.18000000000006
556464,2011-06-12,18281,80.82
556465,2011-06-12,14984,110.18
556466,2011-06-12,15465,189.05
556467,2011-06-12,13232,186.54999999999998
556468,2011-06-12,14878,111.03
556469,2011-06-12,12516,583.2
556470,2011-06-12,15291,301.41999999999996
556471,2011-06-12,16466,198.76999999999998
556472,2011-06-12,16633,255.79999999999998
556473,2011-06-12,17265,384.09000000000003
556474,2011-06-12,16007,363.70000000000005
556475,2011-06-12,18109,417.3299999999999
556476,2011-06-12,17175,302.61999999999995
556477,2011-06-12,12841,199.73000000000002
556478,2011-06-12,13069,226.49
556479,2011-06-12,16983,262.88
556480,2011-06-12,13617,131.11
556481,2011-06-12,16115,147.76000000000002
556482,2011-06-12,17242,709.4399999999999
556483,2011-06-12,14823,110.78
556484,2011-06-12,16938,2133.4000000000005
556485,2011-06-12,17211,210.95000000000002
556486,2011-06-12,17422,375.03999999999996
556487,2011-06-12,17289,167.36
556488,2011-06-12,16018,161.9
556489,2011-06-12,14704,110.11999999999998
556490,2011-06-12,13078,302.24
556491,2011-06-12,16794,274.74
556492,2011-06-12,15939,587.52
556494,2011-06-12,17802,532.2200000000001
556495,2011-06-12,18069,304.30999999999995
556496,2011-06-12,14397,45.0
556497,2011-06-12,15271,175.08999999999997
556498,2011-06-12,17961,35.849999999999994
556500,2011-06-13,13468,102.72
556501,2011-06-13,16700,394.41999999999996
556502,2011-06-13,13761,491.71
556503,2011-06-13,13517,1101.8600000000001
556504,2011-06-13,13936,376.5799999999999
556505,2011-06-13,17381,462.9599999999999
556506,2011-06-13,17381,50.88
556507,2011-06-13,12567,1650.0999999999995
556508,2011-06-13,16342,136.95
556509,2011-06-13,12708,289.77
556510,2011-06-13,14911,821.32
556512,2011-06-13,14688,143.54000000000002
556517,2011-06-13,12481,1001.2099999999999
556519,2011-06-13,16794,3.3200000000000003
556520,2011-06-13,14177,118.08000000000001
556521,2011-06-13,14573,116.76
556523,2011-06-13,16938,9.75
556526,2011-06-13,12732,236.26000000000005
556527,2011-06-13,16205,112.35
556528,2011-06-13,13269,312.43999999999994
556529,2011-06-13,12714,513.26
556531,2011-06-13,15491,765.0299999999999
556533,2011-06-13,15625,249.94
556534,2011-06-13,15036,53.150000000000006
556536,2011-06-13,17795,187.14000000000004
556537,2011-06-13,17725,310.48
556538,2011-06-13,15845,426.18
556539,2011-06-13,13589,147.0
556540,2011-06-13,13552,146.20000000000002
556541,2011-06-13,13552,271.6
556542,2011-06-13,14719,264.65999999999997
556571,2011-06-13,13018,178.94
556572,2011-06-13,15311,149.2
556573,2011-06-13,14667,480.98
556574,2011-06-13,16209,1336.2
556575,2011-06-13,17027,212.0
556576,2011-06-13,14606,134.48000000000002
556577,2011-06-13,17579,164.41
556578,2011-06-13,12472,1266.6599999999999
556579,2011-06-13,15069,1109.5300000000002
556580,2011-06-13,17719,311.4
556596,2011-06-13,17349,110.75
556629,2011-06-13,14841,593.7199999999999
556630,2011-06-13,13999,315.05000000000007
556631,2011-06-13,13080,58.08
556632,2011-06-13,16987,114.15
556641,2011-06-13,13663,189.46999999999997
556642,2011-06-13,17236,133.91
556667,2011-06-13,15838,254.12
556670,2011-06-13,15838,786.3599999999999
556671,2011-06-13,17841,259.08
556672,2011-06-13,13742,293.0
556680,2011-06-14,13971,306.46
556681,2011-06-14,12826,121.52
556682,2011-06-14,15358,201.84
556683,2011-06-14,15358,212.04
556684,2011-06-14,12901,83.4
556685,2011-06-14,14503,597.07
556714,2011-06-14,14680,976.25
556718,2011-06-14,16013,2145.0
556719,2011-06-14,17428,188.44
556720,2011-06-14,17428,372.6
556721,2011-06-14,15218,690.3399999999999
556722,2011-06-14,17428,236.28000000000003
556723,2011-06-14,18102,3060.4
556724,2011-06-14,16745,246.49000000000004
556725,2011-06-14,18102,2496.0
556726,2011-06-14,18102,8915.52
556727,2011-06-14,17675,555.8
556728,2011-06-14,15719,342.15
556731,2011-06-14,18283,103.72
556732,2011-06-14,15039,474.87
556733,2011-06-14,16919,325.36000000000007
556734,2011-06-14,13476,510.87
556740,2011-06-14,17346,147.42000000000002
556746,2011-06-14,17644,32.55
556751,2011-06-14,15251,1393.4799999999998
556767,2011-06-14,18073,454.68
556768,2011-06-14,17243,433.0
556776,2011-06-14,14730,211.46999999999997
556777,2011-06-14,14426,714.35
556778,2011-06-14,16712,393.78000000000003
556779,2011-06-14,16774,143.4
556780,2011-06-14,14524,275.14000000000004
556781,2011-06-14,13384,1172.6
556782,2011-06-14,14871,106.15000000000002
556783,2011-06-14,13408,451.26000000000005
556784,2011-06-14,14461,969.9899999999999
556785,2011-06-14,13408,102.0
556786,2011-06-14,13408,109.20000000000002
556788,2011-06-14,15129,414.09999999999997
556789,2011-06-14,15129,14.850000000000001
556790,2011-06-14,15656,256.77
556791,2011-06-14,16928,176.6
556792,2011-06-14,17043,150.37
556794,2011-06-14,13720,120.45
556795,2011-06-14,15912,123.13
556797,2011-06-14,17101,230.57999999999998
556804,2011-06-14,15125,554.62
556805,2011-06-14,15125,213.8
556806,2011-06-14,15125,122.04
556808,2011-06-14,17749,305.51
556809,2011-06-14,17179,223.48
556811,2011-06-14,14997,155.28
556814,2011-06-15,14852,153.24
556815,2011-06-15,14852,564.61
556816,2011-06-15,12437,501.64
556817,2011-06-15,14609,151.2
556819,2011-06-15,12682,420.94000000000005
556820,2011-06-15,12682,364.15000000000003
556822,2011-06-15,17155,143.3
556827,2011-06-15,15134,171.63
556828,2011-06-15,17284,184.19
556829,2011-06-15,12809,489.31
556830,2011-06-15,15874,44.95
556831,2011-06-15,13631,160.0
556842,2011-06-15,13631,40.0
556845,2011-06-15,17511,4415.4400000000005
556876,2011-06-15,16241,173.82000000000002
556878,2011-06-15,15574,112.1
556879,2011-06-15,16461,151.41999999999996
556881,2011-06-15,17389,263.06
556882,2011-06-15,14395,340.28
556883,2011-06-15,13343,353.43
556885,2011-06-15,18073,17.700000000000003
556886,2011-06-15,12624,299.94
556887,2011-06-15,14606,119.29
556889,2011-06-15,16644,111.37
556890,2011-06-15,17581,1063.3500000000001
556891,2011-06-15,17581,139.64000000000001
556892,2011-06-15,17581,120.94
556903,2011-06-15,14527,144.26
556905,2011-06-15,16904,336.1099999999999
556906,2011-06-15,12843,306.1
556908,2011-06-15,18165,302.46000000000004
556909,2011-06-15,17536,76.5
556910,2011-06-15,12748,873.87
556912,2011-06-15,15005,289.85999999999996
556913,2011-06-15,16523,392.00000000000006
556914,2011-06-15,12877,276.79
556915,2011-06-15,15036,192.54000000000002
556916,2011-06-15,16898,203.39000000000001
556917,2011-06-15,12415,22775.93
556918,2011-06-15,12415,650.88
556921,2011-06-15,16038,76.38
556922,2011-06-15,12748,14.25
556926,2011-06-15,16324,166.56
556927,2011-06-15,14156,3876.86
556928,2011-06-15,14156,606.7199999999999
556929,2011-06-15,15611,53.91
556931,2011-06-15,15864,171.84
556935,2011-06-15,17651,360.9
556937,2011-06-15,17716,1175.3200000000002
556942,2011-06-15,14222,683.1700000000001
556953,2011-06-16,14911,1012.8600000000001
556954,2011-06-16,15585,455.29999999999995
556956,2011-06-16,13694,1084.24
556958,2011-06-16,17490,305.2
556959,2011-06-16,16739,323.00000000000006
556960,2011-06-16,14844,668.8
556961,2011-06-16,16276,810.6000000000001
556964,2011-06-16,16145,331.44
556965,2011-06-16,15129,252.0
556967,2011-06-16,17193,299.04
556968,2011-06-16,12980,1077.1200000000001
556969,2011-06-16,16257,46.95
556970,2011-06-16,13082,245.75000000000003
556971,2011-06-16,13082,39.599999999999994
556972,2011-06-16,17193,149.52
556977,2011-06-16,17446,52.800000000000004
556998,2011-06-16,16672,305.40000000000003
557002,2011-06-16,16672,180.0
557005,2011-06-16,13700,302.14
557006,2011-06-16,14282,214.2
557007,2011-06-16,12484,1137.9899999999998
557008,2011-06-16,16729,112.88000000000001
557009,2011-06-16,14321,300.10999999999996
557010,2011-06-16,14289,129.3
557011,2011-06-16,16279,359.08
557012,2011-06-16,18241,62.4
557013,2011-06-16,15044,542.74
557014,2011-06-16,12971,87.44
557015,2011-06-16,14735,331.0
557016,2011-06-16,16942,169.66
557017,2011-06-16,13199,181.56
557018,2011-06-16,14285,5.9
557019,2011-06-16,15907,278.34000000000003
557020,2011-06-16,13246,212.47
557021,2011-06-16,17642,395.3
557023,2011-06-16,16225,183.95000000000002
557026,2011-06-16,16571,460.10999999999996
557027,2011-06-16,12816,318.65
557032,2011-06-16,16011,141.3
557033,2011-06-16,13826,189.5
557034,2011-06-16,13627,421.08000000000004
557038,2011-06-16,14037,35.400000000000006
557039,2011-06-16,16814,297.15
557040,2011-06-16,14243,263.09000000000003
557041,2011-06-16,13575,88.54999999999998
557042,2011-06-16,13004,15.8
557055,2011-06-16,12621,633.55
557056,2011-06-16,12621,49.800000000000004
557057,2011-06-16,16843,1830.7200000000003
557058,2011-06-16,16843,69.30000000000001
557063,2011-06-16,17368,190.95000000000005
557064,2011-06-16,13263,324.29
557065,2011-06-16,17157,161.46
557066,2011-06-16,17463,301.88000000000005
557067,2011-06-16,13098,1221.5500000000002
557068,2011-06-16,13263,13.440000000000001
557069,2011-06-16,12562,510.27
557070,2011-06-16,14755,376.77000000000004
557089,2011-06-16,13576,343.44000000000005
557092,2011-06-16,12908,432.0
557100,2011-06-16,16027,108.7
557103,2011-06-16,16852,113.06000000000002
557109,2011-06-16,15694,304.08000000000004
557110,2011-06-16,17865,102.0
557113,2011-06-16,16266,117.0
557114,2011-06-16,13951,158.4
557115,2011-06-16,14107,361.76000000000005
557116,2011-06-16,15219,305.75
557117,2011-06-16,14849,620.5800000000003
557118,2011-06-16,14849,364.15999999999997
557119,2011-06-16,17416,937.74
557120,2011-06-16,15669,235.94
557121,2011-06-16,14062,360.03999999999996
557122,2011-06-16,16558,305.18
557123,2011-06-16,15555,164.22
557124,2011-06-16,16359,230.57000000000002
557125,2011-06-16,17450,5405.48
557126,2011-06-16,18168,115.15
557127,2011-06-16,15014,117.72999999999999
557128,2011-06-16,14765,80.5
557129,2011-06-16,17841,463.6
557130,2011-06-17,14005,144.3
557131,2011-06-17,13456,217.4
557132,2011-06-17,13107,368.38
557133,2011-06-17,17306,305.28000000000003
557134,2011-06-17,17306,511.79999999999995
557135,2011-06-17,17306,461.9
557136,2011-06-17,14911,626.13
557141,2011-06-17,16779,387.65999999999997
557143,2011-06-17,13090,832.02
557144,2011-06-17,13113,600.08
557145,2011-06-17,17139,802.13
557146,2011-06-17,17139,86.84
557147,2011-06-17,12408,654.1800000000001
557149,2011-06-17,17961,13.049999999999999
557150,2011-06-17,15555,174.26999999999998
557152,2011-06-17,15296,13.899999999999999
557153,2011-06-17,13735,474.54
557208,2011-06-17,16172,351.96999999999997
557210,2011-06-17,18118,265.05
557211,2011-06-17,15513,1025.34
557212,2011-06-17,12901,610.5600000000001
557213,2011-06-17,15021,218.14
557214,2011-06-17,17677,964.7700000000001
557215,2011-06-17,17677,68.22
557216,2011-06-17,17677,42.42
557217,2011-06-17,17426,1987.1899999999998
557218,2011-06-17,17426,98.16
557219,2011-06-17,14776,323.28000000000003
557220,2011-06-17,14776,58.08
557221,2011-06-17,16869,233.52999999999997
557222,2011-06-17,14936,2060.0299999999997
557223,2011-06-17,13647,379.22
557225,2011-06-17,15311,411.48
557226,2011-06-17,15805,252.63
557227,2011-06-17,15805,23.0
557228,2011-06-17,15805,17.700000000000003
557230,2011-06-17,15181,135.0
557232,2011-06-17,12463,337.84000000000003
557233,2011-06-17,15356,405.76000000000005
557235,2011-06-17,17204,245.5
557237,2011-06-17,17204,68.9
557247,2011-06-17,12731,1359.58
557248,2011-06-17,14491,213.73000000000005
557250,2011-06-17,12748,68.44
557251,2011-06-17,14085,147.95
557252,2011-06-17,17961,11.9
557255,2011-06-19,17616,163.2
557256,2011-06-19,17282,274.56
557257,2011-06-19,14051,535.86
557258,2011-06-19,12951,126.9
557259,2011-06-19,15909,191.93999999999997
557260,2011-06-19,17932,345.5
557261,2011-06-19,13005,192.04999999999998
557262,2011-06-19,16923,174.53000000000003
557263,2011-06-19,14646,5683.0599999999995
557264,2011-06-19,13618,177.34
557265,2011-06-19,13097,341.81
557266,2011-06-19,14878,120.24999999999999
557267,2011-06-19,16805,245.82
557268,2011-06-19,13097,655.79
557270,2011-06-19,14162,111.68
557271,2011-06-19,17769,624.12
557272,2011-06-19,17368,535.0
557273,2011-06-19,16050,137.89999999999998
557274,2011-06-19,14004,580.3399999999999
557275,2011-06-19,15544,318.02000000000004
557276,2011-06-19,16931,184.23000000000002
557277,2011-06-19,16484,118.6
557278,2011-06-19,13089,1152.52
557279,2011-06-19,18077,233.89
557280,2011-06-19,16701,373.5
557281,2011-06-19,13632,201.57
557283,2011-06-19,16813,146.60999999999999
557284,2011-06-19,17377,133.07
557285,2011-06-19,15046,602.8
557286,2011-06-19,17879,178.51999999999998
557287,2011-06-19,18109,340.58
557289,2011-06-19,16880,144.23000000000002
557290,2011-06-19,16880,6.95
557291,2011-06-19,18230,388.98
557292,2011-06-19,17562,300.1
557293,2011-06-19,16326,249.95
557294,2011-06-19,13629,778.0
557295,2011-06-19,12724,125.46000000000001
557296,2011-06-19,15334,114.50000000000001
557297,2011-06-19,12421,239.35
557298,2011-06-19,17519,200.5
557299,2011-06-19,13047,562.4
557301,2011-06-19,15373,328.55000000000007
557302,2011-06-19,13102,236.43999999999997
557303,2011-06-19,12450,101.88
557304,2011-06-19,16326,132.95
557305,2011-06-19,13568,192.85
557306,2011-06-19,18062,234.6
557307,2011-06-19,14820,139.77
557308,2011-06-19,16744,109.96
557309,2011-06-19,16493,414.48999999999995
557310,2011-06-19,13240,111.2
557311,2011-06-19,15700,692.7799999999999
557312,2011-06-19,17001,408.44999999999993
557313,2011-06-19,13524,88.50000000000001
557314,2011-06-19,12541,223.74
557315,2011-06-19,15535,125.00999999999999
557316,2011-06-19,17299,151.63
557317,2011-06-19,12837,134.1
557318,2011-06-19,14911,303.3
557319,2011-06-20,15076,880.8499999999999
557320,2011-06-20,15854,321.3
557321,2011-06-20,15854,132.0
557322,2011-06-20,17444,1171.46
557325,2011-06-20,15291,325.26
557326,2011-06-20,14194,479.4500000000001
557327,2011-06-20,14194,81.84
557328,2011-06-20,14646,154.67000000000002
557329,2011-06-20,17227,107.60000000000001
557330,2011-06-20,14291,361.98
557331,2011-06-20,14291,32.28
557332,2011-06-20,14291,22.5
557333,2011-06-20,17723,662.1
557349,2011-06-20,16717,298.44000000000005
557350,2011-06-20,16670,587.54
557351,2011-06-20,16670,13.0
557389,2011-06-20,15921,336.03000000000003
557397,2011-06-20,17897,131.98
557406,2011-06-20,15747,242.65000000000003
557407,2011-06-20,14701,97.95
557409,2011-06-20,15410,561.04
557410,2011-06-20,14701,109.58000000000001
557414,2011-06-20,15840,241.74
557416,2011-06-20,17809,90.0
557426,2011-06-20,15016,170.04
557427,2011-06-20,12429,1125.4
557428,2011-06-20,17857,750.0
557429,2011-06-20,17857,181.44
557430,2011-06-20,16013,375.0
557431,2011-06-20,18260,427.13000000000005
557442,2011-06-20,14808,679.62
557464,2011-06-20,15301,37.2
557466,2011-06-20,13815,1965.7400000000002
557468,2011-06-20,16713,529.6699999999998
557469,2011-06-20,12904,244.69
557470,2011-06-20,13798,589.44
557471,2011-06-20,15825,532.94
557472,2011-06-20,12432,2862.06
557473,2011-06-20,17428,524.5
557474,2011-06-20,12432,454.6
557476,2011-06-20,18223,342.11
557477,2011-06-20,18223,33.75
557483,2011-06-20,12643,250.50000000000003
557484,2011-06-20,14796,539.81
557485,2011-06-20,15769,2876.0
557488,2011-06-20,15581,18.88
557489,2011-06-20,12490,484.0599999999999
557490,2011-06-20,13199,243.84000000000003
557492,2011-06-20,13717,183.63
557498,2011-06-20,12971,107.04
557499,2011-06-20,16320,185.78
557503,2011-06-20,16839,488.54
557504,2011-06-20,16839,215.6
557509,2011-06-20,15389,500.0
557510,2011-06-20,17588,305.04
557513,2011-06-20,15700,3.9
557514,2011-06-20,14667,173.42
557517,2011-06-20,15125,179.0
557518,2011-06-20,15280,113.12
557523,2011-06-21,12971,100.92
557524,2011-06-21,12748,38.08
557525,2011-06-21,12759,637.72
557526,2011-06-21,14397,91.8
557527,2011-06-21,13941,712.3
557528,2011-06-21,17159,528.45
557529,2011-06-21,15189,385.78000000000003
557560,2011-06-21,15329,309.1
557568,2011-06-21,17629,108.94
557569,2011-06-21,12474,427.76
557570,2011-06-21,15998,329.84
557571,2011-06-21,12830,2221.84
557572,2011-06-21,15061,870.3
557573,2011-06-21,15061,69.12
557577,2011-06-21,14606,112.08999999999999
557583,2011-06-21,14776,13.200000000000001
557595,2011-06-21,15507,492.36000000000007
557598,2011-06-21,14667,202.62000000000003
557601,2011-06-21,18252,69.9
557602,2011-06-21,14110,379.71999999999997
557603,2011-06-21,16526,290.35999999999996
557604,2011-06-21,15039,653.3000000000001
557605,2011-06-21,14911,147.39999999999998
557611,2011-06-21,17695,353.59999999999997
557612,2011-06-21,14460,246.53999999999996
557614,2011-06-21,16394,313.8
557615,2011-06-21,15498,648.6
557616,2011-06-21,12930,221.56
557617,2011-06-21,14543,327.45
557618,2011-06-21,14960,88.3
557619,2011-06-21,17757,195.9
557620,2011-06-21,14408,133.53
557621,2011-06-21,12444,1870.2
557622,2011-06-21,17960,73.78
557623,2011-06-21,15498,46.99999999999999
557625,2011-06-21,15159,469.72
557626,2011-06-21,14175,883.41
557627,2011-06-21,12583,257.30000000000007
557628,2011-06-21,15311,1966.66
557630,2011-06-21,13178,591.7299999999999
557631,2011-06-21,18229,410.34000000000003
557632,2011-06-21,17420,260.66
557633,2011-06-21,13750,302.39
557634,2011-06-21,15412,190.53
557635,2011-06-21,12748,194.89000000000001
557636,2011-06-21,17841,355.43000000000006
557639,2011-06-21,12933,246.73999999999995
557662,2011-06-21,13630,7.7
557667,2011-06-22,15606,309.81
557668,2011-06-22,17828,30.0
557669,2011-06-22,12674,390.06
557670,2011-06-22,12798,1607.0399999999997
557671,2011-06-22,13849,593.5799999999999
557672,2011-06-22,16114,135.75000000000003
557673,2011-06-22,16180,1581.85
557674,2011-06-22,16422,1754.97
557676,2011-06-22,15804,600.03
557681,2011-06-22,14463,193.5
557734,2011-06-22,12684,462.38
557735,2011-06-22,16214,313.08000000000004
557736,2011-06-22,13420,55.8
557739,2011-06-22,13780,116.28
557742,2011-06-22,14911,526.16
557743,2011-06-22,18155,152.63
557744,2011-06-22,15194,406.33
557745,2011-06-22,15750,497.26
557746,2011-06-22,15059,163.91
557747,2011-06-22,13611,333.57000000000005
557748,2011-06-22,14527,86.65
557749,2011-06-22,13477,249.76000000000002
557750,2011-06-22,16841,300.06
557751,2011-06-22,14092,250.09
557752,2011-06-22,14092,29.700000000000003
557753,2011-06-22,17877,237.61
557754,2011-06-22,12432,700.0
557755,2011-06-22,14733,441.48
557757,2011-06-22,14606,100.67
557758,2011-06-22,17585,291.99
557759,2011-06-22,14156,493.04
557760,2011-06-22,12901,542.7
557761,2011-06-22,14214,183.55999999999997
557762,2011-06-22,15810,507.07
557763,2011-06-22,17669,453.7200000000001
557764,2011-06-22,13089,987.08
557765,2011-06-22,16247,114.56
557766,2011-06-22,16566,183.76
557767,2011-06-22,13089,17.4
557769,2011-06-22,16626,195.16
557770,2011-06-22,14643,335.87
557771,2011-06-22,15601,374.80999999999995
557772,2011-06-22,16458,222.0
557774,2011-06-22,13695,123.62
557775,2011-06-22,16966,332.16
557776,2011-06-22,14422,630.8399999999999
557781,2011-06-22,17389,52.5
557782,2011-06-22,14640,406.3
557783,2011-06-22,12748,4.94
557785,2011-06-22,14364,330.55
557786,2011-06-22,15550,141.14
557787,2011-06-22,15041,180.35000000000002
557788,2011-06-22,14088,33.16
557789,2011-06-22,12379,459.84
557790,2011-06-22,14099,403.81000000000006
557792,2011-06-22,16987,302.25
557793,2011-06-22,14998,246.23000000000002
557794,2011-06-23,16287,142.5
557795,2011-06-23,13881,1064.22
557796,2011-06-23,13881,202.4
557797,2011-06-23,12919,206.2
557798,2011-06-23,16187,910.9800000000001
557799,2011-06-23,14854,726.8499999999999
557800,2011-06-23,12748,7.95
557801,2011-06-23,13319,573.5400000000001
557802,2011-06-23,15130,330.11000000000007
557803,2011-06-23,12704,329.56
557804,2011-06-23,18198,311.52
557805,2011-06-23,17651,344.1
557846,2011-06-23,17365,473.82
557848,2011-06-23,15220,88.62
557849,2011-06-23,17613,308.35
557850,2011-06-23,12720,276.93
557852,2011-06-23,15384,338.83999999999986
557853,2011-06-23,16258,801.0
557854,2011-06-23,13268,312.46999999999997
557855,2011-06-23,16806,127.19000000000003
557856,2011-06-23,16647,86.31
557857,2011-06-23,17370,110.69999999999999
557858,2011-06-23,14159,312.68
557859,2011-06-23,17709,137.45
557860,2011-06-23,17630,168.10000000000002
557861,2011-06-23,13437,220.82999999999998
557864,2011-06-23,15253,173.84999999999997
557869,2011-06-23,17961,6.8999999999999995
557870,2011-06-23,14404,314.7
557871,2011-06-23,13458,300.78
557872,2011-06-23,14911,370.84999999999997
557873,2011-06-23,17659,14.850000000000001
557875,2011-06-23,13300,371.89
557877,2011-06-23,15379,130.8
557878,2011-06-23,16940,1110.6799999999998
557880,2011-06-23,14911,1.45
557881,2011-06-23,14401,302.16
557884,2011-06-23,17759,145.2
557885,2011-06-23,12465,440.93999999999994
557886,2011-06-23,17799,580.04
557887,2011-06-23,17759,21.95
557888,2011-06-23,14656,157.94
557889,2011-06-23,12412,514.5
557891,2011-06-23,17652,720.03
557892,2011-06-23,14534,421.38999999999993
557893,2011-06-23,15228,348.6
557894,2011-06-23,14818,291.38
557896,2011-06-23,17611,114.88000000000001
557897,2011-06-23,13881,382.25
557898,2011-06-23,17314,517.05
557900,2011-06-23,13098,617.6999999999999
557933,2011-06-23,13014,460.75
557935,2011-06-23,13929,429.79999999999995
557939,2011-06-23,12697,390.50000000000006
557940,2011-06-23,18017,179.0
557942,2011-06-23,13725,114.10000000000002
557948,2011-06-23,13937,158.85
557949,2011-06-23,15530,437.75
557950,2011-06-23,17848,144.55999999999997
557951,2011-06-23,14825,181.45000000000005
557952,2011-06-23,14584,213.45000000000002
557953,2011-06-23,12748,35.01
557954,2011-06-23,15023,817.83
